1//		이름	기본생성	최대겹침	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위	아이템	희귀성	상점	로그	상용화	필요	필요	최소능력	최대능력	공격속성	속성	회피율	블럭율	추가스킬	추가스킬	공격스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용대상4	적용대상5	적용대상6	적용값1	적용값2	적용값3	적용값4	적용값5	적용값6	적용변화1	적용변화2	적용변화3	적용변화4	적용변화5	적용변화6	참조값 1	참조값 2	참조값 3	참조값 4	참조값 5	참조값 6	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과	선행스킬	선행스킬1	선행스킬2	선행스킬2	기술	기술	기술	원소이펙트	사용 효과	효과 2	효과 3 	효과 4	효과 5	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류	보석옵션	변환될무기설정	변환될확률설정	레드칩	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대	서브디파인	현재경험치	연속기술	비행속도	비행선회각	비행선회각	비행제한	비행연료	가속연료	팩당연료	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용	최대사용	아이템	사용제한	중첩사용	효과적용수치	사용대상	사용대상	귀속해제	귀속여부	귀속해제	타격시	발동 레벨	마법확률	대상	피격시	발동레벨	마법확률	대상	착용시	발동레벨	제련가능	속성제련	보석제련	피어싱	각성	아이템시간	아이템 등급	거래가능	아이템 분류1차	아이템 분류 2차	서버이동	물약저장	외형적용	외형추출
21	II_ARM_M_MAZURITENOBLEGLOVE_BLACK	IDS_PROPITEM_TXT_028763	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_MALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_ATKPOWER_RATE	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mFwclook03_Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_028764	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
21	II_ARM_M_MAZURITENOBLESHOES_BLACK	IDS_PROPITEM_TXT_028765	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_MALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_SPEED	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mFwclook03_Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_028766	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
21	II_ARM_M_MAZURITENOBLEHAT_BLACK	IDS_PROPITEM_TXT_028767	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_MALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_STAT_ALLUP	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mFwclook03_Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_028768	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
21	II_ARM_S_CLO_CLO_MAZURITENOBLE_BLACK	IDS_PROPITEM_TXT_028769	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOAK	=	1	=	SEX_MALE	2000	50000	=	=	=	=	PARTS_CLOAK	=	1	=	=	1	1	=	1	1	=	=	1	1	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_STAT_ALLUP	DST_PVP_DMG	DST_MONSTER_DMG	=	=	=	10	10	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_Clo_Noble.dds"""	0	""""""	IDS_PROPITEM_TXT_028770	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOAK	1	0	1	1
21	II_SYS_SYS_SCR_M_MAZURITENOBLEBOX_BLACK	IDS_PROPITEM_TXT_028771	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysEveBox01.dds"""	0	""""""	IDS_PROPITEM_TXT_028772	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_ARM_F_FAZURITENOBLECLOTH_BLACK	IDS_PROPITEM_TXT_028773	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_FEMALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP_MAX_RATE	=	=	=	=	=	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fFwclook03_Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_028774	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
21	II_ARM_F_FAZURITENOBLEGLOVE_BLACK	IDS_PROPITEM_TXT_028775	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_FEMALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_ATKPOWER_RATE	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fFwclook03_Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_028776	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
21	II_ARM_F_FAZURITENOBLESHOES_BLACK	IDS_PROPITEM_TXT_028777	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_FEMALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_SPEED	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fFwclook03_Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_028778	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
21	II_ARM_F_FAZURITENOBLEHAT_BLACK	IDS_PROPITEM_TXT_028779	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_FEMALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_STAT_ALLUP	=	=	=	=	=	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fFwclook03_Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_028780	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
21	II_ARM_S_CLO_CLO_FAZURITENOBLE_BLACK	IDS_PROPITEM_TXT_028781	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOAK	=	1	=	SEX_FEMALE	2000	50000	=	=	=	=	PARTS_CLOAK	=	1	=	=	1	1	=	1	1	=	=	1	1	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_STAT_ALLUP	DST_PVP_DMG	DST_MONSTER_DMG	=	=	=	10	10	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_Clo_Noble.dds"""	0	""""""	IDS_PROPITEM_TXT_028782	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOAK	1	0	1	1
21	II_SYS_SYS_SCR_F_FAZURITENOBLEBOX_BLACK	IDS_PROPITEM_TXT_028783	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysEveBox01.dds"""	0	""""""	IDS_PROPITEM_TXT_028784	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_SYS_SYS_EVE_COMPENSATION_COUPON	IDS_PROPITEM_TXT_028785	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	1	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysQueReqFor.dds"""	0	""""""	IDS_PROPITEM_TXT_028786	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_SYS_SYS_SCR_COMPENSATION_BOX	IDS_PROPITEM_TXT_028787	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_EVE_EVENT_FAIRYLY	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxVita.dds"""	0	""""""	IDS_PROPITEM_TXT_028788	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
// 필리핀 22차 업데이트 이벤트 - 2																																																																																																																																																																										
21	II_SYS_SYS_SCR_PHMPCOIN	IDS_PROPITEM_TXT_028789	1	9999	IK1_GENERAL	IK2_MATERIAL	IK3_ULTIMATE 	=	1	=	=	1000000	=	=	=	=	=	=	=	0	=	=	219	219	1	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_SysMPcoin.dds"""	0	""""""	IDS_PROPITEM_TXT_028790	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_SYS_SYS_SCR_PHPCOIN	IDS_PROPITEM_TXT_028791	1	9999	IK1_GENERAL	IK2_MATERIAL	IK3_ULTIMATE 	=	1	=	=	0	=	=	=	=	=	=	=	0	=	=	=	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_SysPcoin.dds"""	0	""""""	IDS_PROPITEM_TXT_028792	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_ARM_M_MREGALCLOTH_PHSIEGE	IDS_PROPITEM_TXT_028793	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_MALE	4	9000000	=	=	=	8	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP_MAX_RATE	DST_ADJDEF_RATE	=	=	=	=	35	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_mCloGSC_Suit.dds"""	0	""""""	IDS_PROPITEM_TXT_028794	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
21	II_ARM_M_MREGALGLOVE_PHSIEGE	IDS_PROPITEM_TXT_028795	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_MALE	4	5850000	=	=	=	8	PARTS_GLOVE	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_CRITICAL_BONUS	=	=	=	=	=	25	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_mCloGSC_Gaunt.dds"""	0	""""""	IDS_PROPITEM_TXT_028796	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
21	II_ARM_M_MREGALSHOES_PHSIEGE	IDS_PROPITEM_TXT_028797	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_MALE	4	4500000	=	=	=	8	PARTS_BOOTS	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_SPEED	=	=	=	=	=	30	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_mCloGSC_Boots.dds"""	0	""""""	IDS_PROPITEM_TXT_028798	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
21	II_ARM_M_MREGALHAT_PHSIEGE	IDS_PROPITEM_TXT_028799	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_MALE	4	3600000	=	=	=	8	PARTS_HAT	=	1	=	PARTS_HAIR	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_PVP_DMG	=	=	=	=	=	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_mCloGSC_Hat.dds"""	0	""""""	IDS_PROPITEM_TXT_028800	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
21	II_SYS_SYS_SCR_M_MREGALBOX_PHSIEGE	IDS_PROPITEM_TXT_028801	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_028802	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
21	II_ARM_F_FREGALCLOTH_PHSIEGE	IDS_PROPITEM_TXT_028803	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_FEMALE	4	9000000	=	=	=	8	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP_MAX_RATE	DST_ADJDEF_RATE	=	=	=	=	35	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_fCloGSC_Suit.dds"""	0	""""""	IDS_PROPITEM_TXT_028804	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
21	II_ARM_F_FREGALGLOVE_PHSIEGE	IDS_PROPITEM_TXT_028805	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_FEMALE	4	5850000	=	=	=	8	PARTS_GLOVE	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_CRITICAL_BONUS	=	=	=	=	=	25	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_fCloGSC_Gaunt.dds"""	0	""""""	IDS_PROPITEM_TXT_028806	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
21	II_ARM_F_FREGALSHOES_PHSIEGE	IDS_PROPITEM_TXT_028807	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_FEMALE	4	4500000	=	=	=	8	PARTS_BOOTS	=	1	=	=	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_SPEED	=	=	=	=	=	30	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_fCloGSC_Boots.dds"""	0	""""""	IDS_PROPITEM_TXT_028808	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
21	II_ARM_F_FREGALHAT_PHSIEGE	IDS_PROPITEM_TXT_028809	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_FEMALE	4	3600000	=	=	=	8	PARTS_HAT	=	1	=	PARTS_HAIR	1	=	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_PVP_DMG	=	=	=	=	=	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10080	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_fCloGSC_Hat.dds"""	0	""""""	IDS_PROPITEM_TXT_028810	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
